untyCntrctNo,bsnsDivNm,dcsnCntrctNo,cntrctRefNo,cntrctNm,cmmnCntrctYn,lngtrmCtnuDivNm,cntrctCnclsDate,cntrctPrd,baseLawNm,totCntrctAmt,thtmCntrctAmt,grntymnyRate,cntrctInfoUrl,payDivNm,reqNo,ntceNo,cntrctInsttCd,cntrctInsttNm,cntrctInsttJrsdctnDivNm,cntrctInsttChrgDeptNm,cntrctInsttOfclNm,cntrctInsttOfclTelNo,cntrctInsttOfclFaxNo,dminsttList,corpList,cntrctDtlInfoUrl,crdtrNm,baseDtls,cntrctCnclsMthdNm,rgstDt,chgDt,dfrcmpnstRt,pubPrcrmntClsfcNo,pubPrcrmntClsfcNm,pubPrcrmntMidClsfcNm,pubPrcrmntLrgClsfcNm,cntrctDate,infoBizYn,_source_endpoint,_business_type,dminsttNm,cntrctAmt
R26TE14572310,물품,,R26TA0182855400,"만천 제4,5 맨홀펌프장 예비펌프 구입",N,신규,,2026.05.06~2026.06.03,지방계약법 (제25조제1항5호나목),0,3880000,5,http://www.g2b.go.kr,직불,,,4181037,강원특별자치도 춘천시 상하수도사업본부,지방자치단체,경영지원과,허민지,,,[1^4181037^강원특별자치도 춘천시 상하수도사업본부^지방자치단체^경영지원과^허민지^],[1^주계약업체^단독^한빛기술^박승수^대한민국^100^한빛기술^^7307200700],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01828554&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,춘천시상하수도사업본부장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-06 09:15:14,,0.08,,,,,2026-05-06,N,getCntrctInfoListThng,물품,강원특별자치도 춘천시 상하수도사업본부,3880000
R26TE14572312,물품,R26TA0182520500,R26TA0182520500,해수식기화기(V-401F) RPM-445.05 Counter Flange 라이닝 보수 외주가공,N,신규,2026-05-04,,국가계약법 (제26조제1항5호가2목),0,3481500,10,http://www.g2b.go.kr,직불,,,Z026501,(주)한국가스기술공사 삼척기지지사,공기업,안전공무팀,박성연,033-571-4612,,[1^Z026501^(주)한국가스기술공사 삼척기지지사^공기업^안전공무팀^박성연^0335714612],[1^주계약업체^단독^세진밸브공업(주)^방영혁^대한민국^100^세진밸브공업(주)^^6068123678],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01825205&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,한국가스기술공사 대표이사,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-06 09:15:16,,0.125,,,,,2026-05-04,N,getCntrctInfoListThng,물품,(주)한국가스기술공사 삼척기지지사,3481500
R26TE14572321,물품,,R26TA0182841200,2026년 수영고가교 내진성능 보강공사 관급자재(교량받침) 구매,N,신규,,,지방계약법 (제12조),0,386897010,5,http://www.g2b.go.kr,직불,,R26BK01459345,6260000,부산광역시,지방자치단체,회계재산담당관,김주홍,051-888-2244,,[1^6260409^부산광역시 건설안전시험사업소^지방자치단체^관리팀^조윤정^],[1^주계약업체^단독^포인텍이앤씨 주식회사^김선엽^대한민국^100^포인텍이앤씨 주식회사^^2158779094],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01828412&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,부산광역시장,경쟁은 입찰의 방법으로 행함,일반경쟁,2026-05-06 09:15:31,,0.08,,,,,2026-05-06,N,getCntrctInfoListThng,물품,부산광역시 건설안전시험사업소,386897010
R26TE14572323,물품,,R26TA0182398600,농축기동 다중원판 농축기(5호) 부품 교체,N,신규,,,지방계약법 (제25조제1항5호나목),0,14938270,5,http://www.g2b.go.kr,직불,,R26BK01492681,6111591,서울특별시 물재생센터 중랑물재생센터,지방자치단체,관리과,현정인,02-2211-2509,,[1^6111591^서울특별시 물재생센터 중랑물재생센터^지방자치단체^관리과^현정인^0222112509],[1^주계약업체^단독^주식회사 홍우엔지니어링^최경룡^대한민국^100^주식회사 홍우엔지니어링^^1238132745],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01823986&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,서울특별시 중랑물재생센터소장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-06 09:15:34,,0.13,,,,,2026-05-06,N,getCntrctInfoListThng,물품,서울특별시 물재생센터 중랑물재생센터,14938270
R26TE14572329,물품,R26TA0181045900,R26TA0181045900,2026년도 수질연구소 비단가 시약 및 소모성기구 구매(1차),N,신규,2026-04-30,계약일로부터 45일 이내,지방계약법 (제25조제1항5호나목),0,12919500,10,http://www.g2b.go.kr,직불,,R26BK01479138,6290203,광주광역시 상수도사업본부 수질연구소,지방자치단체,연구기획,이도영,,,[1^6290203^광주광역시 상수도사업본부 수질연구소^지방자치단체^연구기획^이도영^],[1^주계약업체^단독^(주)동아하이-택^박진열^대한민국^100^(주)동아하이-택^^4088135890],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01810459&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,수질연구소장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-06 09:15:46,,0.08,,,,,2026-04-30,N,getCntrctInfoListThng,물품,광주광역시 상수도사업본부 수질연구소,12919500
R26TE14572332,물품,38173040712,38173040712,저수탱크,N,신규,2026-05-06,,국가계약법 (제21조제1항8호),19995166000,19995166000,10,http://www.g2b.go.kr,대지급,,20170228556,1230155,조달청 경남지방조달청,국가기관,,송윤수,070-4056-6758,050-5480-2076,[1^ZZ99999^각 수요기관^기타기관^x^이관데이터^],[1^주계약업체^단독^주식회사 한성엠엔에스^오현철^대한민국^100^주식회사 한성엠엔에스^^6158156789],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=381730407_1&ctrtChgOrd=12&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,대한민국정부경남지방조달청장,중소기업청장이 지정.고시한 제품,제한경쟁,2026-05-06 09:16:00,,0.075,,,,,2026-05-06,N,getCntrctInfoListThng,물품,각 수요기관,19995166000
R26TE14572333,물품,,R26TA0182209100,[실감미디어]헤드셋형 확장현실 디스플레이 구매,N,신규,,2026.5.6 - 2026.6.4,국가계약법 (제10조제1항),0,33000000,10,http://www.g2b.go.kr,직불,,R26BK01481787,7007844,건국대학교 산학협력단,기타기관,총무구매팀,송지원,,,[1^7007844^건국대학교 산학협력단^기타기관^총무구매팀^송지원^],[1^주계약업체^단독^주식회사 지엠시스템^김지운^대한민국^100^주식회사 지엠시스템^^1018668966],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01822091&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,건국대학교 산학협력단장,경쟁은 입찰의 방법으로 행함,일반경쟁,2026-05-06 09:16:03,,0.075,,,,,2026-05-06,N,getCntrctInfoListThng,물품,건국대학교 산학협력단,33000000
R26TE14572337,물품,,25243110812,아스팔트콘크리트외 1종,N,신규,,,국가계약법 (제21조제1항8호),5151460000,5151460000,10,http://www.g2b.go.kr,대지급,,20231226105,1230277,조달청 대전지방조달청,국가기관,경영관리과,최재혁,070-4056-8361,050-5480-2151,[1^ZZ99999^각 수요기관^기타기관^x^이관데이터^],[1^주계약업체^단독^당진기업(주)^홍원의^대한민국^100^당진기업(주)^^3118102362],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=252431108_1&ctrtChgOrd=12&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,대한민국정부대전지방조달청장,중소기업청장이 지정.고시한 제품,제한경쟁,2026-05-06 09:16:09,,0.075,,,,,2026-05-18,N,getCntrctInfoListThng,물품,각 수요기관,5151460000
R26TE14572339,물품,,R26TA0180923400,고양바이오매스에너지시설 폐수탈수기 인버터 예비품 구매,N,신규,,2026. 5. 6. ~ 2026. 5. 20.,지방계약법 (제25조제1항5호나목),0,4449000,5,http://www.g2b.go.kr,직불,,,B552741,고양도시관리공사,지방공기업,경영기획처,조계준,031-929-4837,031-929-4819,[1^B552741^고양도시관리공사^지방공기업^경영기획처^조계준^0319294837],[1^주계약업체^단독^주식회사원스탑그린뱅크^김민지^대한민국^100^주식회사원스탑그린뱅크^^1288197928],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01809234&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,고양도시관리공사 사장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-06 09:16:10,,0.08,,,,,2026-05-06,N,getCntrctInfoListThng,물품,고양도시관리공사,4449000
R26TE14572341,물품,R26TA0181456200,R26TA0181456200,[순천향대학교 산학협력단] 절대 혐기성 마이크로바이옴 의약품 GMP 500L 발효기 설치(수의시담),N,신규,2026-04-29,계약 후 1년,국가계약법 (제27조제1항),0,1495293800,10,http://www.g2b.go.kr,직불,,R26BK01458090,7007778,순천향대학교 산학협력단,기타기관,산단재무팀,조건희,041-530-4905,041-530-1083,[1^7007778^순천향대학교 산학협력단^기타기관^산단재무팀^조건희^0415304905],[1^주계약업체^단독^싸토리우스코리아바이오텍 유한회사^김덕상^대한민국^100^싸토리우스코리아바이오텍 유한회사^^1298183994],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01814562&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,순천향대학교 산학협력단장,재공고입찰등과 수의계약,수의계약,2026-05-06 09:16:10,,0.075,,,,,2026-04-29,N,getCntrctInfoListThng,물품,순천향대학교 산학협력단,1495293800
R26TE14572348,물품,,R26TA0176398500,축구부 하계 훈련용품 구매 ,N,신규,,,지방계약법 (제25조제1항5호나목),0,11340000,5,http://www.g2b.go.kr,직불,,,6530316,강원특별자치도 강원도립대학교,교육기관,강원도립대학 사무국,조현경,033-660-8032,033-660-8035,[1^6530316^강원특별자치도 강원도립대학교^교육기관^강원도립대학 사무국^조현경^0336608032],[1^주계약업체^단독^사카스포츠^신부동^대한민국^100^사카스포츠^^7171602091],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01763985&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,강원도립대학교총장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-06 09:16:31,,0.075,,,,,2026-05-06,N,getCntrctInfoListThng,물품,강원특별자치도 강원도립대학교,11340000
R26TE14572354,물품,,R26TA0182856100,덕산정수장 비상발전기 소모품 교체,N,신규,,,지방계약법 (제25조제1항5호나목),0,6800000,5,http://www.g2b.go.kr,직불,,,6260103,부산광역시 상수도사업본부 덕산정수사업소,지방자치단체,덕산정수사업소,이선우,051-669-4901,,[1^6260103^부산광역시 상수도사업본부 덕산정수사업소^지방자치단체^덕산정수사업소^이선우^0516694901],[1^주계약업체^단독^(주)대흥기전^서정기^대한민국^100^(주)대흥기전^^6068158629],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01828561&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,부산광역시 상수도사업본부 덕산정수사업소,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-06 09:16:39,,0.08,,,,,2026-05-07,N,getCntrctInfoListThng,물품,부산광역시 상수도사업본부 덕산정수사업소,6800000
R26TE14572364,물품,,R26TA0182680000,경상국립대학교병원 장례식장 장의용품(바나나칩 외 43종) 구매  연간 단가계약,N,신규,,,국가계약법 (제21조제1항10호가목),0,70590700,10,http://www.g2b.go.kr,직불,,R26BK01483978,B554581,경상국립대학교병원,기타공공기관,물류지원과,김정욱,,,[1^B554581^경상국립대학교병원^기타공공기관^물류지원과^김정욱^],[1^주계약업체^단독^유나상사^강미숙^대한민국^100^유나상사^^6131464340],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01826800&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,경상국립대학교병원장,"추정가격 1억원 미만 물품·용역(소기업, 소상공인, 벤처기업, 창업자)",제한경쟁,2026-05-06 09:17:03,,0.075,,,,,2026-05-15,N,getCntrctInfoListThng,물품,경상국립대학교병원,70590700
R26TE14572366,물품,,R26TA0182853700,2026학년도 서사유치원 우유구매 계약,N,신규,,2026.5.6~2027.2.28,지방계약법 (제25조제1항5호나목),0,3618000,5,http://www.g2b.go.kr,직불,,,7501256,울산광역시교육청 울산광역시강남교육지원청 서사유치원,교육기관,행정실,이수현,052-911-3323,,[1^7501256^울산광역시교육청 울산광역시강남교육지원청 서사유치원^교육기관^행정실^이수현^0529113323],[1^주계약업체^단독^서울우유범서대리점^김문수^대한민국^100^서울우유범서대리점^^6100945243],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01828537&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,서사유치원장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-06 09:17:07,,0.075,,,,,2026-05-06,N,getCntrctInfoListThng,물품,울산광역시교육청 울산광역시강남교육지원청 서사유치원,3618000
R26TE14572377,물품,,00165130531,기타화초,N,신규,,,국가계약법 (제7조의2),5404500000,5404500000,10,http://www.g2b.go.kr,대지급,,20160507533,1230000,조달청,국가기관,운영지원과,이화진,070-4056-7662,050-5480-1827,[1^ZZ99999^각 수요기관^기타기관^x^이관데이터^],[1^주계약업체^단독^지리산야생화영농조합법인^노희동^대한민국^100^지리산야생화영농조합법인^^4168121887],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=001651305_1&ctrtChgOrd=31&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,조달청장,[조달사업법 시행령] 다수공급자,일반경쟁,2026-05-06 09:17:27,,0.075,,,,,2026-05-06,N,getCntrctInfoListThng,물품,각 수요기관,5404500000
R26TE14572387,물품,R25TA0055760900,R25TA0055760900,성남복정1 공공주택지구 조성공사 위례오수중계펌프장 수중펌프 구매,N,신규,2025-05-23,20260430,국가계약법 (제21조제1항8호),0,418050000,5,http://www.g2b.go.kr,대지급,R25DC00046248,R25BK00836119,1230121,조달청 서울지방조달청,국가기관,경영관리과,황지선,070-4056-8764,050-5480-1333,[1^Z020020^한국토지주택공사 서울지역본부^공기업^사업관리팀^김찬우^0220174489],[1^주계약업체^단독^엔에스하이드로 주식회사^김대훈^대한민국^100^엔에스하이드로 주식회사^^2728700310],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00557609&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,대한민국정부서울지방조달청장,중소기업청장이 지정.고시한 제품,제한경쟁,2026-05-06 09:17:46,,0.075,,,,,2025-05-23,N,getCntrctInfoListThng,물품,한국토지주택공사 서울지역본부,418050000
R26TE14572400,물품,R25TA0055760900,R25TA0055760900,성남복정1 공공주택지구 조성공사 위례오수중계펌프장 수중펌프 구매,N,신규,2025-05-23,20260430,국가계약법 (제21조제1항8호),0,418050000,5,http://www.g2b.go.kr,대지급,R25DC00046248,R25BK00836119,1230121,조달청 서울지방조달청,국가기관,경영관리과,황지선,070-4056-8764,050-5480-1333,[1^Z020020^한국토지주택공사 서울지역본부^공기업^사업관리팀^김찬우^0220174489],[1^주계약업체^단독^엔에스하이드로 주식회사^김대훈^대한민국^100^엔에스하이드로 주식회사^^2728700310],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00557609&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,대한민국정부서울지방조달청장,중소기업청장이 지정.고시한 제품,제한경쟁,2026-05-06 09:18:17,,0.075,,,,,2025-05-23,N,getCntrctInfoListThng,물품,한국토지주택공사 서울지역본부,418050000
R26TE14572403,물품,,R26TA0182856600,동송 공공하수처리시설 증설사업(정보통신)_영상감시장치,N,신규,,,지방계약법 (제25조제1항5호라목),0,48620000,5,http://www.g2b.go.kr,직불,,,4301035,강원특별자치도 철원군 상하수도사업소,지방자치단체,수도행정,김건희,033-450-4923,033-450-5180,[1^4301035^강원특별자치도 철원군 상하수도사업소^지방자치단체^수도행정^김건희^0334504923],[1^주계약업체^단독^(주)삼원파워텍^한승준^대한민국^100^(주)삼원파워텍^^2318107912],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01828566&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,철원군상하수도사업소장,추정가격 2천만원 초과 1억원 이하 물품·용역(소기업 소상공인 계약),수의계약,2026-05-06 09:18:17,,0.075,,,,,2026-05-06,N,getCntrctInfoListThng,물품,강원특별자치도 철원군 상하수도사업소,48620000
R26TE14572404,물품,,R26TA0167223401,2026학년도 4월 급식 및 간식 식재료(농공수산물) 공급 변경계약,N,신규,,2026. 4. 1. ~ 4. 30.,지방계약법 (제25조제1항5호나목),0,7586440,10,http://www.g2b.go.kr,직불,,,7091199,서울특별시교육청 서울특별시강남교육지원청 서울은곡유치원,교육기관,행정실,임희정,02-3411-3350,02-3411-3351,[1^7091199^서울특별시교육청 서울특별시강남교육지원청 서울은곡유치원^교육기관^행정실^임희정^0234113350],[1^주계약업체^단독^이조은유기농식품 주식회사^김순금^대한민국^100^이조은유기농식품 주식회사^^2158769844],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01672234&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,서울은곡유치원장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-06 09:18:19,,0.08,,,,,,N,getCntrctInfoListThng,물품,서울특별시교육청 서울특별시강남교육지원청 서울은곡유치원,7586440
R26TE14572412,물품,,R26TA0165783201,대구문화예술회관 팔공홀 방화막 제작 설치,N,신규,,2026.3.31.~2026.5.3.,지방계약법 (제20조제1항8호),0,373180000,5,http://www.g2b.go.kr,직불,,R26BK01365459,B554818,재단법인대구문화예술진흥원,지자체 출자출연기관,재무회계팀,여나경,053-430-1263,,[1^B554818^재단법인대구문화예술진흥원^지자체 출자출연기관^재무회계팀^여나경^0534301263],[1^주계약업체^단독^(주)한일티앤씨^유제황^대한민국^100^(주)한일티앤씨^^2138637688],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01657832&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,대구문화예술진흥원장,중소벤처기업부장관이 지정 공고한 물품,제한경쟁,2026-05-06 09:18:28,,0.08,,,,,2026-05-06,N,getCntrctInfoListThng,물품,재단법인대구문화예술진흥원,373180000
R26TE14572415,물품,,R26TA0182857100,서면 학구마을 구거 정비공사(관급자재-전석),N,신규,,,지방계약법 (제25조제1항5호나목),0,5144250,5,http://www.g2b.go.kr,직불,,,4820044,전라남도 순천시 서면,지방자치단체,예산회계무담당자,심민아,061-749-8135,061-749-4739,[1^4820044^전라남도 순천시 서면^지방자치단체^예산회계무담당자^심민아^0617498135],[1^주계약업체^단독^유한회사 현남골재^김주승^대한민국^100^유한회사 현남골재^^5698602781],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01828571&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,순천시서면장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-06 09:18:32,,0.08,,,,,2026-05-06,N,getCntrctInfoListThng,물품,전라남도 순천시 서면,5144250
R26TE14572416,물품,,R26TA0181738101,살균제,N,신규,,,국가계약법 (제10조제1항),468160000,468160000,10,http://www.g2b.go.kr,,,20181007886,1230121,조달청 서울지방조달청,국가기관,경영관리과,최누리,070-4056-8757,050-5480-2009,[1^ZZ99999^각 수요기관^기타기관^x^이관데이터^],[1^주계약업체^단독^주식회사 오투엔에스^이정윤^대한민국^100^주식회사 오투엔에스^^8548800268],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01817381&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,대한민국정부서울지방조달청장,경쟁은 입찰의 방법으로 행함,일반경쟁,2026-05-06 09:18:36,,0.075,,,,,2026-05-06,N,getCntrctInfoListThng,물품,각 수요기관,468160000
R26TE14572417,물품,R25TA0110700400,R25TA0110700400,대장지구 공공도서관 건립공사 관급자재(자동제어),N,신규,2025-11-20,2026/05/11,지방계약법 (제25조제1항6호라5목),0,219500000,5,http://www.g2b.go.kr,대지급,R25DC00119401,R25BK01137421,1230121,조달청 서울지방조달청,국가기관,경영관리과,염대훈,070-4056-8763,050-5730-1911,[1^3780000^경기도 성남시^지방자치단체^회계과^이민주^],[1^주계약업체^단독^주식회사 신영정보기술^최영묵^대한민국^100^주식회사 신영정보기술^^2068117262],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01107004&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,대한민국정부서울지방조달청장,조달청우수제품,수의계약,2026-05-06 09:18:37,,0.08,,,,,2025-11-20,N,getCntrctInfoListThng,물품,경기도 성남시,219500000
R26TE14572425,물품,R26TA0181566800,R26TA0181566800,환경공무관용 친환경 청소장비(전동송풍기) 구매,N,신규,2026-05-06,,지방계약법 (제25조제1항5호나목),0,18498480,5,http://www.g2b.go.kr,직불,,,3010000,서울특별시 중구,지방자치단체,재무과,라지윤,02-3396-5023,,[1^3010000^서울특별시 중구^지방자치단체^재무과^라지윤^0233965023],[1^주계약업체^단독^디와이 인더스트리^손병희^대한민국^100^디와이 인더스트리^^3741801735],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01815668&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,서울특별시 중구청,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-06 09:18:56,,0.08,,,,,2026-05-06,N,getCntrctInfoListThng,물품,서울특별시 중구,18498480
R26TE14572427,물품,R25TA0084960201,R25TA0084960201,"2026학년도 주례여자중학교 교복(동복, 하복) 학교주관 구매",N,신규,2026-05-04,,지방계약법 (제2조의2제1항1호),0,16562000,5,http://www.g2b.go.kr,직불,,R25BK00987932,7200047,부산광역시북부교육청 주례여자중학교,교육기관,행정실,김성원,***********,,[1^7200047^부산광역시북부교육청 주례여자중학교^교육기관^행정실^김성원^***********],[1^주계약업체^단독^세인트^황명옥^대한민국^100^세인트^^6052032377],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00849602&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주례여자중학교장,"[판로지원법 시행령] 소기업,소상공인제한",제한경쟁,2026-05-06 09:18:58,,0.08,,,,,2026-05-04,N,getCntrctInfoListThng,물품,부산광역시북부교육청 주례여자중학교,16562000
R26TE14572435,물품,R25TA0080849400,R25TA0080849400,성남복정1 공공주택지구 조성공사 위례오수중계펌프장 조목스크린 구매,N,신규,2025-08-11,20260430,국가계약법 (제21조제1항8호),0,301844160,5,http://www.g2b.go.kr,대지급,R25DC00051586,R25BK00984177,1230121,조달청 서울지방조달청,국가기관,경영관리과,황용환,070-4056-8754,050-5480-2024,[1^Z020020^한국토지주택공사 서울지역본부^공기업^사업관리팀^김찬우^0220174489],[1^주계약업체^단독^성광산기^장갑석^대한민국^100^성광산기^^6151483815],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00808494&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,대한민국정부서울지방조달청장,중소기업청장이 지정.고시한 제품,제한경쟁,2026-05-06 09:19:13,,0.075,,,,,2025-08-11,N,getCntrctInfoListThng,물품,한국토지주택공사 서울지역본부,301844160
R26TE14572438,물품,R25TA0110700400,R25TA0110700400,대장지구 공공도서관 건립공사 관급자재(자동제어),N,신규,2025-11-20,2026/05/11,지방계약법 (제25조제1항6호라5목),0,219500000,5,http://www.g2b.go.kr,대지급,R25DC00119401,R25BK01137421,1230121,조달청 서울지방조달청,국가기관,경영관리과,염대훈,070-4056-8763,050-5730-1911,[1^3780000^경기도 성남시^지방자치단체^회계과^이민주^],[1^주계약업체^단독^주식회사 신영정보기술^최영묵^대한민국^100^주식회사 신영정보기술^^2068117262],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01107004&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,대한민국정부서울지방조달청장,조달청우수제품,수의계약,2026-05-06 09:19:16,,0.08,,,,,2025-11-20,N,getCntrctInfoListThng,물품,경기도 성남시,219500000
R26TE14572442,물품,,R26TA0167231701,2026년 4월 서울은곡유치원 급간식용 식재료(공산품) 공급 변경계약,N,신규,,2026. 4. 1. ~ 4. 30.,지방계약법 (제25조제1항5호나목),0,7483620,10,http://www.g2b.go.kr,직불,,,7091199,서울특별시교육청 서울특별시강남교육지원청 서울은곡유치원,교육기관,행정실,임희정,02-3411-3350,02-3411-3351,[1^7091199^서울특별시교육청 서울특별시강남교육지원청 서울은곡유치원^교육기관^행정실^임희정^0234113350],[1^주계약업체^단독^(주)산채원^손영대^대한민국^100^(주)산채원^^1288617235],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01672317&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,서울은곡유치원장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-06 09:19:20,,0.08,,,,,,N,getCntrctInfoListThng,물품,서울특별시교육청 서울특별시강남교육지원청 서울은곡유치원,7483620
R26TE14572444,물품,R26TA0181947600,R26TA0181947600,2026년 풍수해 대비 수방자재 구매(천막지 외 9종),N,신규,2026-05-06,,지방계약법 (제25조제1항5호나목),0,13720300,10,http://www.g2b.go.kr,직불,,,3190000,서울특별시 동작구,지방자치단체,예산회계과,임태은,02-820-1524,,[1^3190000^서울특별시 동작구^지방자치단체^예산회계과^임태은^028201524],[1^주계약업체^단독^진봉산업^이대식^대한민국^100^진봉산업^^1084666487],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01819476&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,동작구청,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-05-06 09:19:21,,0.08,,,,,2026-05-06,N,getCntrctInfoListThng,물품,서울특별시 동작구,13720300
R26TE14572451,물품,R26TA0182616200,R26TA0182616200,묵방소하천 정비공사 관급자재(전석) 구입,N,신규,2026-05-04,,지방계약법 (제25조제1항5호라목),0,11145000,5,http://www.g2b.go.kr,직불,,R26BK01486005,5350000,경상남도 김해시,지방자치단체,회계과,이형인,,,[1^5350000^경상남도 김해시^지방자치단체^회계과^이형인^],[1^주계약업체^단독^주식회사 하진건설^조호성^대한민국^100^주식회사 하진건설^^6158158564],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01826162&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,김해시장,추정가격 2천만원 초과 1억원 이하 물품·용역(소기업 소상공인 계약),수의계약,2026-05-06 09:19:33,,0.08,,,,,2026-05-04,N,getCntrctInfoListThng,물품,경상남도 김해시,11145000
